Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
3G5YKZYK,journalArticle,2023,"Song, Chao; Liu, Yang; Zhao, Pengfei; Tianshuo, Zhao; Zou, Jingbo; Liu, Cai",Simulating Multicomponent Elastic Seismic Wavefield Using Deep Learning,IEEE Geoscience and Remote Sensing Letters,,1545-598X,10.1109/lgrs.2023.3250522,https://doi.org/10.1109/lgrs.2023.3250522,,2023-01-01,2024-09-03 21:52:10,2024-09-03 21:52:10,,1-5,,,20.0,,,,,,,,,,en,,,,,,,Publisher: Institute of Electrical and Electronics Engineers,,,,Acoustic wave equation; Distributed Acoustic Sensing; Elastic Properties; Geophysical imaging; Seismic Data Processing; Seismic Phase Picking; Seismic Waveform Inversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KH3KS4AD,journalArticle,2020,"Feng, Qiankun; Li, Yue; Wang, Jing",Modeling Land Seismic Exploration Random Noise in a Weakly Heterogeneous Medium and the Application to the Training Set,IEEE Geoscience and Remote Sensing Letters,,1545-598X,10.1109/lgrs.2019.2926756,https://doi.org/10.1109/lgrs.2019.2926756,,2020-04-01,2024-09-03 21:52:10,2024-09-03 21:52:10,,701-705,,4,17.0,,,,,,,,,,en,,,,,,,Publisher: Institute of Electrical and Electronics Engineers,,,,Ambient Seismic; Distributed Acoustic Sensing; Gaussian noise; Gradient noise; Microseisms; Seismic Data Processing; Seismic Noise; Value noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF9TEZNE,journalArticle,2018,"Das, Saptarshi; Chen, Xi; Hobson, M.; Phadke, Suhas; van Beest, Bertwim; Goudswaard, Jeroen; Hohl, Detlef",Surrogate regression modelling for fast seismogram generation and detection of microseismic events in heterogeneous velocity models,Geophysical Journal International,,0956-540X,10.1093/gji/ggy283,https://doi.org/10.1093/gji/ggy283,"Given a 3D heterogeneous velocity model with a few million voxels, fast generation of accurate seismic responses at specified receiver positions from known microseismic event locations is a well-known challenge in geophysics, since it typically involves numerical solution of the computationally expensive elastic wave equation. Thousands of such forward simulations are often a routine requirement for parameter estimation of microseimsic events via a suitable source inversion process. Parameter estimation based on forward modelling is often advantageous over a direct regression-based inversion approach when there are unknown number of parameters to be estimated and the seismic data have complicated noise characteristics which may not always allow a stable and unique solution in a direct inversion process. In this paper, starting from Graphics Processing Unit based synthetic simulations of a few thousand forward seismic shots due to microseismic events via pseudo-spectral solution of elastic wave equation, we develop a step-by-step process to generate a surrogate regression modelling framework, using machine learning techniques that can produce accurate seismograms at specified receiver locations. The trained surrogate models can then be used as a high-speed meta-model/emulator or proxy for the original full elastic wave propagator to generate seismic responses for other microseismic event locations also. The accuracies of the surrogate models have been evaluated using two independent sets of training and testing Latin hypercube quasi-random samples, drawn from a heterogeneous marine velocity model. The predicted seismograms have been used thereafter to calculate batch likelihood functions, with specified noise characteristics. Finally, the trained models on 23 receivers placed at the sea-bed in a marine velocity model are used to determine the maximum likelihood estimate of the event locations which can in future be used in a Bayesian analysis for microseismic event detection.",2018-07-19,2024-09-03 21:52:10,2024-09-03 21:52:10,,1257-1290,,2,215.0,,,,,,,,,,en,,,,,,,Publisher: Oxford University Press,,,,Microseism; Microseisms; Production Forecasting; Seismic Data Processing; Seismic Waveform Inversion; Seismogram; Synthetic seismogram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E27ZEC7L,journalArticle,2021,"Chen, Yuqing; Saygin, Erdinc",Seismic Inversion by Hybrid Machine Learning,Journal of Geophysical Research Solid Earth,,2169-9313,10.1029/2020jb021589,https://doi.org/10.1029/2020jb021589,"Abstract We present a hybrid machine learning (HML) inversion method, which uses the latent space (LS) features of a convolutional autoencoder (CAE) to estimate the subsurface velocity model. The LS features are the effective low‐dimensional representation of the high‐dimensional seismic data. However, no equations exist to describe the relationship between the perturbation of an LS feature and the velocity perturbation. To address this problem, we use automatic differentiation (AD) to connect the two terms. Following this step, we use the wave‐equation inversion to invert the LS features for the subsurface velocity model. The HML misfit function measures the LS feature differences between the observed and predicted seismic data in a low‐dimensional space, which is less affected by the cycle‐skipping problem compared to the waveform mismatch in a high‐dimensional space. A low dimensional LS feature mainly contains the kinematic information of seismic data, while a large dimensional LS feature can also preserve the dynamic information of seismic data. Therefore, the HML inversion can recover the subsurface velocity model in a multiscale approach by inverting the LS features with different dimensions. Based on the different ways of utilizing AD to compute the velocity gradient, we propose full‐ and semi‐automatic approaches to solve this problem. These two approaches are mathematically equivalent; the former is easier to implement, while the latter is computationally more efficient. Numerical tests show that the HML inversion method can effectively recover both the low‐ and high‐wavenumber velocity information by inverting the LS features with different dimensions.",2021-09-01,2024-09-03 21:52:10,2024-09-03 21:52:10,,,,9,126.0,,,,,,,,,,en,,,,,,,Publisher: Wiley,,,,Ambient Seismic; Autoencoder; Feature (linguistics); Feature vector; Inverse Problems; Inversion; Seismic Data Processing; Seismic Waveform Inversion; Wavenumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8LSGWN8Y,journalArticle,2018,"Boehm, Christian; Martiartu, Naiara; Balic, Ivana; Fichtner, Andreas; Vinard, Nicolas",Time-domain spectral-element ultrasound waveform tomography using a stochastic quasi-Newton method,,,,10.1117/12.2293299,https://doi.org/10.1117/12.2293299,,2018-03-06,2024-09-03 21:52:10,2024-09-03 21:52:10,,,,,,,,,,,,,,,en,,,,,,,,,,,Acoustic wave equation; Breast Cancer Detection; Hessian matrix; Microwave Imaging; Photoacoustic Imaging; Shear Wave Imaging; Ultrasound Elastography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6FSADIC2,journalArticle,2021,"Auriol, Jean; Kazemi, Nasser; Niculescu, Silviu‐Iulian",Sensing and computational frameworks for improving drill-string dynamics estimation,Mechanical Systems and Signal Processing,,0888-3270,10.1016/j.ymssp.2021.107836,https://doi.org/10.1016/j.ymssp.2021.107836,"In this paper, we consider the axial motion of a directional multi-sectional drill-string. The drill-string dynamics are represented by a distributed dynamical model (wave equations) coupled with an ordinary differential equation at the downhole boundary (bit-rock interaction). The interaction between the drill-bit and rock can introduce severe vibrations in the drill-string and result in safety and performance issues. Consequently, the performance of drilling is interwoven with our knowledge of the subsurface. To address these problems, we propose a sensing and computational framework for estimating the drill-string dynamics and the specific intrinsic energy of the rocks while drilling. By exploiting the derived models' particular structure, we combine the drill-string dynamics modeling with top-drive hook-load (force) and hook-speed (velocity) measurements to estimate the force-on-bit without requiring the knowledge of the sub-surface. Then, we record and model the seismic radiation patterns of drill-bit rock interactions near the surface (i.e., seismic while drilling). Such an idea allows deriving an appropriate estimation of the rocks' intrinsic energy while drilling. We introduce two alternative rock property estimation algorithms based on direct parameter estimation and machine learning concepts to complete the analysis. The different approaches are tested and validated in simulations. We discuss their respective advantages and drawbacks. Finally, we show how to extend our methodologies in the presence of non-linear Coulomb friction terms and of coupled axial–torsional oscillations.",2021-11-01,2024-09-03 21:52:10,2024-09-03 21:52:10,,107836-107836,,,160.0,,,,,,,,,,en,,,,,,,Publisher: Elsevier BV,,,,Drill bit; Drill string; Drilling engineering; Vibration Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FHRA3AK2,journalArticle,2021,"Konuk, Tuğrul; Shragge, Jeffrey",Physics-guided deep learning using Fourier neural operators for solving the acoustic VTI wave equation,,,,10.3997/2214-4609.202113304,https://doi.org/10.3997/2214-4609.202113304,,2021-01-01,2024-09-03 21:52:10,2024-09-03 21:52:10,,,,,,,,,,,,,,,en,,,,,,,,,,,Acoustic wave equation; Distributed Acoustic Sensing; Fourier domain; Wave Equation Migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI26XT7F,journalArticle,2019,"Fu, Hongsun; Zhang, Yan; Ma, Mingyue",Seismic waveform inversion using a neural network-based forward,Journal of Physics Conference Series,,1742-6588,10.1088/1742-6596/1324/1/012043,https://doi.org/10.1088/1742-6596/1324/1/012043,"Abstract The purpose of seismic waveform inversion is to obtain a geological model that is optimally fitted to the predicted seismic record and the measured seismic record. Since the forward model is repeatedly called during the inversion process, in order to improve efficiency, an efficient forward calculation method must be employed. In this study, we take a 2D wave equation as an example and propose a deep learning method as a forward model to minimize the prediction error value of seismic records. And the velocity inversion test of the Marmousi model is carried out by conjugate gradient method. Numerical experiments show that compared with the traditional finite difference method, the method can greatly reduce the calculation amount and improve the calculation efficiency.",2019-10-01,2024-09-03 21:52:10,2024-09-03 21:52:10,,012043-012043,,1,1324.0,,,,,,,,,,en,,,,,,,Publisher: IOP Publishing,,,,Finite difference; Inverse transform sampling; Seismic Data Processing; Seismic Waveform Inversion; Wave Equation Migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66KTUGHY,journalArticle,2022,"Gelboim, Maayan; Adler, Amir; Jee, Shiou‐Hwa; Araya–Polo, Mauricio",Encoder–Decoder Architecture for 3D Seismic Inversion,Sensors,,1424-8220,10.3390/s23010061,https://doi.org/10.3390/s23010061,"Inverting seismic data to build 3D geological structures is a challenging task due to the overwhelming amount of acquired seismic data, and the very-high computational load due to iterative numerical solutions of the wave equation, as required by industry-standard tools such as Full Waveform Inversion (FWI). For example, in an area with surface dimensions of 4.5 km × 4.5 km, hundreds of seismic shot-gather cubes are required for 3D model reconstruction, leading to Terabytes of recorded data. This paper presents a deep learning solution for the reconstruction of realistic 3D models in the presence of field noise recorded in seismic surveys. We implement and analyze a convolutional encoder–decoder architecture that efficiently processes the entire collection of hundreds of seismic shot-gather cubes. The proposed solution demonstrates that realistic 3D models can be reconstructed with a structural similarity index measure (SSIM) of 0.9143 (out of 1.0) in the presence of field noise at 10 dB signal-to-noise ratio.",2022-12-21,2024-09-03 21:52:11,2024-09-03 21:52:11,,61-61,,1,23.0,,,,,,,,,,en,,,,,,,Publisher: Multidisciplinary Digital Publishing Institute,,,,Distributed Acoustic Sensing; Seismic Data Processing; Seismic Noise; Seismic Waveform Inversion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QU5ZDD3D,journalArticle,2023,"Lu, Cai; Zhang, Chunlong",Seismic Velocity Inversion via Physical Embedding Recurrent Neural Networks (RNN),Applied Sciences,,2076-3417,10.3390/app132413312,https://doi.org/10.3390/app132413312,"Seismic velocity inversion is one of the most critical issues in the field of seismic exploration and has long been the focus of numerous experts and scholars. In recent years, the advancement of machine learning technologies has infused new vitality into the research of seismic velocity inversion and yielded a wealth of research outcomes. Typically, seismic velocity inversion based on machine learning lacks control over physical processes and interpretability. Starting from wave theory and the physical processes of seismic data acquisition, this paper proposes a method for seismic velocity model inversion based on Physical Embedding Recurrent Neural Networks. Firstly, the wave equation is a mathematical representation of the physical process of acoustic waves propagating through a medium, and the finite difference method is an effective approach to solving the wave equation. With this in mind, we introduce the architecture of recurrent neural networks to describe the finite difference solution of the wave equation, realizing the embedding of physical processes into machine learning. Secondly, in seismic data acquisition, the propagation of acoustic waves from multiple sources through the medium represents a high-dimensional causal time series (wavefield snapshots), where the influential variable is the velocity model, and the received signals are the observations of the wavefield. This forms a forward modeling process as the forward simulation of the wavefield equation, and the use of error back-propagation between observations and calculations as the velocity inversion process. Through time-lapse inversion and by incorporating the causal information of wavefield propagation, the non-uniqueness issue in velocity inversion is mitigated. Through mathematical derivations and theoretical model analyses, the effectiveness and rationality of the method are demonstrated. In conjunction with simulation results for complex models, the method proposed in this paper can achieve velocity inversion in complex geological structures.",2023-12-16,2024-09-03 21:52:11,2024-09-03 21:52:11,,13312-13312,,24,13.0,,,,,,,,,,en,,,,,,,Publisher: Multidisciplinary Digital Publishing Institute,,,,Acoustic wave equation; Ambient Seismic; Interpretability; Seismic Data Processing; Seismic Noise; Seismic Waveform Inversion; Slowness; Wave Equation Migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
